timestamp,MW,kV,,
10-07-15 14:00,12.3,10.52,,
10-07-15 15:00,12.61,10.51,,
10-07-15 16:00,12.49,10.46,,
10-07-15 17:00,12.18,10.6,,
10-07-15 18:00,11.96,10.48,,
10-07-15 19:00,11.43,10.55,,
10-07-15 20:00,7.56,10.59,,
10-07-15 21:00,6.72,10.46,,
10-07-15 22:00,7.28,10.43,,
10-07-15 23:00,4.9,10.49,,
11-07-15 0:00,3.53,10.51,,
11-07-15 1:00,4.81,10.53,,
11-07-15 2:00,5.04,10.53,,
11-07-15 3:00,6.67,10.51,,
11-07-15 4:00,5.86,10.54,,
11-07-15 5:00,2.34,10.5,,
11-07-15 6:00,0.9,10.44,,
11-07-15 7:00,0.75,10.38,,
11-07-15 8:00,0.69,10.33,,
11-07-15 9:00,0.02,10.34,,
11-07-15 10:00,-0.14,10.38,,
11-07-15 11:00,-0.15,10.42,,
11-07-15 12:00,-0.14,10.44,,
11-07-15 13:00,0.12,10.46,,
11-07-15 14:00,1.93,10.47,,
11-07-15 15:00,1.39,10.46,,
11-07-15 16:00,-0.16,10.43,,
11-07-15 17:00,0.26,10.39,,
11-07-15 18:00,0,10.42,,
11-07-15 19:00,-0.03,10.45,,
11-07-15 20:00,0.14,10.49,,
11-07-15 21:00,-0.13,10.51,,
11-07-15 22:00,0.04,10.51,,
11-07-15 23:00,0.02,10.47,,
12-07-15 0:00,0.05,10.5,,
12-07-15 1:00,-0.05,10.51,,
12-07-15 2:00,0.25,10.51,,
12-07-15 3:00,0.27,10.5,,
12-07-15 4:00,0.65,10.5,,
12-07-15 5:00,1.01,10.51,,
12-07-15 6:00,0.72,10.46,,
12-07-15 7:00,0.38,10.46,,
12-07-15 8:00,0.28,10.38,,
12-07-15 9:00,-0.08,10.41,,
12-07-15 10:00,0.05,10.42,,
12-07-15 11:00,0.18,10.42,,
12-07-15 12:00,0.61,10.45,,
12-07-15 13:00,0.91,10.47,,
12-07-15 14:00,3.2,10.49,,
12-07-15 15:00,2.78,10.48,,
12-07-15 16:00,1.78,10.45,,
12-07-15 17:00,1.45,10.43,,
12-07-15 18:00,1.78,10.44,,
12-07-15 19:00,1.32,10.44,,
12-07-15 20:00,0.9,10.46,,
12-07-15 21:00,0.31,10.47,,
12-07-15 22:00,0.63,10.44,,
12-07-15 23:00,1.03,10.43,,
13-07-15 0:00,0.64,10.45,,
13-07-15 1:00,1,10.49,,
13-07-15 2:00,1.32,10.45,,
13-07-15 3:00,1.27,10.47,,
13-07-15 4:00,0.98,10.44,,
13-07-15 5:00,0.61,10.43,,
13-07-15 6:00,0.88,10.34,,
13-07-15 7:00,0.56,10.48,,
13-07-15 8:00,1.35,10.57,,
13-07-15 9:00,1.57,10.63,,
13-07-15 10:00,1.34,10.6,,
13-07-15 11:00,1.86,10.65,,
13-07-15 12:00,5.14,10.57,,
13-07-15 13:00,6.38,10.43,,
13-07-15 14:00,4.7,10.38,,
13-07-15 15:00,5.04,10.39,,
13-07-15 16:00,3.84,10.44,,
13-07-15 17:00,2.39,10.43,,
13-07-15 18:00,2.04,10.47,,
13-07-15 19:00,2.07,10.47,,
13-07-15 20:00,3.67,10.49,,
13-07-15 21:00,2.22,10.5,,
13-07-15 22:00,2.57,10.46,,
13-07-15 23:00,1.93,10.47,,
14-07-15 0:00,1.56,10.41,,
14-07-15 1:00,2,10.44,,
14-07-15 2:00,2.97,10.46,,
14-07-15 3:00,3.75,10.45,,
14-07-15 4:00,4.69,10.47,,
14-07-15 5:00,4.1,10.49,,
14-07-15 6:00,4.46,10.4,,
14-07-15 7:00,4.29,10.42,,
14-07-15 8:00,5.31,10.39,,
14-07-15 9:00,6.92,10.43,,
14-07-15 10:00,7.36,10.41,,
14-07-15 11:00,7.95,10.4,,
14-07-15 12:00,8.16,10.41,,
14-07-15 13:00,8.39,10.39,,
14-07-15 14:00,9.26,10.38,,
14-07-15 15:00,10.48,10.48,,
14-07-15 16:00,9.65,10.61,,
14-07-15 17:00,10.22,10.6,,
14-07-15 18:00,9.92,10.58,,
14-07-15 19:00,9.78,10.52,,
14-07-15 20:00,8.97,10.53,,
14-07-15 21:00,7.6,10.48,,
14-07-15 22:00,8.21,10.48,,
14-07-15 23:00,9.01,10.48,,
15-07-15 0:00,10.52,10.44,,
15-07-15 1:00,9.39,10.42,,
15-07-15 2:00,9.88,10.44,,
15-07-15 3:00,10.84,10.44,,
15-07-15 4:00,11.32,10.39,,
15-07-15 5:00,8.72,10.41,,
15-07-15 6:00,11.02,10.45,,
15-07-15 7:00,11.76,10.45,,
15-07-15 8:00,11.43,10.62,,
15-07-15 9:00,12.05,10.45,,
15-07-15 10:00,12.5,10.49,,
15-07-15 11:00,12.31,10.59,,
15-07-15 12:00,11.23,10.5,,
15-07-15 13:00,11.92,10.48,,
15-07-15 14:00,11.9,10.5,,
15-07-15 15:00,11.35,10.45,,
15-07-15 16:00,11.55,10.52,,
15-07-15 17:00,11.13,10.57,,
15-07-15 18:00,11.11,10.54,,
15-07-15 19:00,10.61,10.56,,
15-07-15 20:00,8.93,10.59,,
15-07-15 21:00,5.92,10.5,,
15-07-15 22:00,8.05,10.5,,
15-07-15 23:00,6.83,10.5,,
16-07-15 0:00,6.7,10.5,,
16-07-15 1:00,7.22,10.5,,
16-07-15 2:00,5.91,10.52,,
16-07-15 3:00,4.34,10.5,,
16-07-15 4:00,4.28,10.49,,
16-07-15 5:00,5.35,10.48,,
16-07-15 6:00,4.52,10.38,,
16-07-15 7:00,4.34,10.45,,
16-07-15 8:00,7.76,10.48,,
16-07-15 9:00,8.52,10.48,,
16-07-15 10:00,6.05,10.47,,
16-07-15 11:00,7.2,10.51,,
16-07-15 12:00,8.73,10.57,,
16-07-15 13:00,10.02,10.51,,
16-07-15 14:00,9.93,10.5,,
16-07-15 15:00,9.2,10.54,,
16-07-15 16:00,9.31,10.58,,
16-07-15 17:00,9.1,10.6,,
16-07-15 18:00,7.03,10.6,,
16-07-15 19:00,6.13,10.63,,
16-07-15 20:00,4.4,10.62,,
16-07-15 21:00,2.24,10.62,,
16-07-15 22:00,2.83,10.63,,
16-07-15 23:00,2.24,10.62,,
17-07-15 0:00,3.43,10.47,,
17-07-15 1:00,3.96,10.49,,
17-07-15 2:00,4.12,10.48,,
17-07-15 3:00,2.28,10.46,,
17-07-15 4:00,0.79,10.45,,
17-07-15 5:00,-0.08,10.43,,
17-07-15 6:00,0.75,10.39,,
17-07-15 7:00,1.4,10.42,,
17-07-15 8:00,2.37,10.49,,
17-07-15 9:00,4.64,10.54,,
17-07-15 10:00,4.45,10.53,,
17-07-15 11:00,3.76,10.53,,
17-07-15 12:00,3.53,10.55,,
17-07-15 13:00,3.88,10.46,,
17-07-15 14:00,5.02,10.53,,
17-07-15 15:00,9.15,10.59,,
17-07-15 16:00,11.96,10.6,,
17-07-15 17:00,7.9,10.56,,
17-07-15 18:00,6.39,10.48,,
17-07-15 19:00,8.69,10.5,,
17-07-15 20:00,8.57,10.49,,
17-07-15 21:00,7.53,10.48,,
17-07-15 22:00,5.74,10.45,,
17-07-15 23:00,11.27,10.41,,
18-07-15 0:00,11.58,10.51,,
18-07-15 1:00,9.94,10.56,,
18-07-15 2:00,7.33,10.54,,
18-07-15 3:00,4.92,10.56,,
18-07-15 4:00,4.86,10.6,,
18-07-15 5:00,3.39,10.58,,
18-07-15 6:00,3.94,10.54,,
18-07-15 7:00,4.41,10.48,,
18-07-15 8:00,4.75,10.45,,
18-07-15 9:00,6.26,10.42,,
18-07-15 10:00,10.02,10.45,,
18-07-15 11:00,11.79,10.42,,
18-07-15 12:00,12.22,10.39,,
18-07-15 13:00,12.37,10.43,,
18-07-15 14:00,12.36,10.46,,
18-07-15 15:00,12.39,10.48,,
18-07-15 16:00,12.68,10.42,,
18-07-15 17:00,12.76,10.49,,
18-07-15 18:00,12.61,10.52,,
18-07-15 19:00,12.37,10.57,,
18-07-15 20:00,12.24,10.58,,
18-07-15 21:00,12.19,10.47,,
18-07-15 22:00,11.42,10.52,,
18-07-15 23:00,10.83,10.56,,
19-07-15 0:00,9.28,10.59,,
19-07-15 1:00,7.16,10.48,,
19-07-15 2:00,7.15,10.53,,
19-07-15 3:00,5.67,10.51,,
19-07-15 4:00,4.46,10.52,,
19-07-15 5:00,3.81,10.56,,
19-07-15 6:00,4.19,10.55,,
19-07-15 7:00,2.81,10.48,,
19-07-15 8:00,1.08,10.43,,
19-07-15 9:00,1.28,10.42,,
19-07-15 10:00,1.7,10.42,,
19-07-15 11:00,3.81,10.44,,
19-07-15 12:00,4.11,10.43,,
19-07-15 13:00,4.54,10.47,,
19-07-15 14:00,4.67,10.48,,
19-07-15 15:00,5.85,10.48,,
19-07-15 16:00,2.77,10.46,,
19-07-15 17:00,0.5,10.41,,
19-07-15 18:00,-0.15,10.41,,
19-07-15 19:00,-0.08,10.44,,
19-07-15 20:00,-0.14,10.47,,
19-07-15 21:00,-0.14,10.42,,
19-07-15 22:00,-0.05,10.42,,
19-07-15 23:00,0.1,10.41,,
20-07-15 0:00,0,10.53,,
20-07-15 1:00,-0.04,10.54,,
20-07-15 2:00,0.12,10.54,,
20-07-15 3:00,0.66,10.56,,
20-07-15 4:00,1.63,10.58,,
20-07-15 5:00,1.02,10.6,,
20-07-15 6:00,1,10.58,,
20-07-15 7:00,0.62,10.48,,
20-07-15 8:00,1.6,10.46,,
20-07-15 9:00,2.23,10.52,,
20-07-15 10:00,3.25,10.5,,
20-07-15 11:00,3.24,10.5,,
20-07-15 12:00,5.03,10.52,,
20-07-15 13:00,7.95,10.52,,
20-07-15 14:00,5.83,10.54,,
20-07-15 15:00,4.61,10.58,,
20-07-15 16:00,5.08,10.6,,
20-07-15 17:00,3.72,10.57,,
20-07-15 18:00,3.16,10.57,,
20-07-15 19:00,2.56,10.51,,
20-07-15 20:00,1.49,10.48,,
20-07-15 21:00,1.13,10.47,,
20-07-15 22:00,0.86,10.47,,
20-07-15 23:00,1.03,10.48,,
21-07-15 0:00,0.92,10.48,,
21-07-15 1:00,0.79,10.52,,
21-07-15 2:00,0.77,10.52,,
21-07-15 3:00,2.23,10.53,,
21-07-15 4:00,2.43,10.51,,
21-07-15 5:00,6.19,10.48,,
21-07-15 6:00,5.05,10.55,,
21-07-15 7:00,2.65,10.45,,
21-07-15 8:00,4.84,10.41,,
21-07-15 9:00,8.03,10.42,,
21-07-15 10:00,10.14,10.4,,
21-07-15 11:00,11.95,10.45,,
21-07-15 12:00,10.18,10.51,,
21-07-15 13:00,10.23,10.53,,
21-07-15 14:00,10.77,10.53,,
21-07-15 15:00,10.64,10.57,,
21-07-15 16:00,10.8,10.58,,
21-07-15 17:00,9.73,10.52,,
21-07-15 18:00,8.69,10.56,,
21-07-15 19:00,5.35,10.65,,
21-07-15 20:00,3.64,10.53,,
21-07-15 21:00,2.91,10.47,,
21-07-15 22:00,2.73,10.46,,
21-07-15 23:00,2.1,10.49,,
22-07-15 0:00,2.52,10.48,,
22-07-15 1:00,2.03,10.51,,
22-07-15 2:00,1.92,10.52,,
22-07-15 3:00,1.54,10.49,,
22-07-15 4:00,1.86,10.49,,
22-07-15 5:00,1.29,10.47,,
22-07-15 6:00,1.82,10.57,,
22-07-15 7:00,1.25,10.55,,
22-07-15 8:00,1.33,10.45,,
22-07-15 9:00,1.62,10.44,,
22-07-15 10:00,2.44,10.4,,
22-07-15 11:00,2.21,10.42,,
22-07-15 12:00,2.94,10.43,,
22-07-15 13:00,4.83,10.44,,
22-07-15 14:00,3.56,10.48,,
22-07-15 15:00,3.81,10.52,,
22-07-15 16:00,2.71,10.49,,
22-07-15 17:00,2.54,10.46,,
22-07-15 18:00,1.91,10.47,,
22-07-15 19:00,2.88,10.47,,
22-07-15 20:00,3.13,10.52,,
22-07-15 21:00,3.37,10.5,,
22-07-15 22:00,6.18,10.45,,
22-07-15 23:00,5.86,10.41,,
23-07-15 0:00,5.8,10.38,,
23-07-15 1:00,6.91,10.37,,
23-07-15 2:00,10.48,10.48,,
23-07-15 3:00,9.45,10.57,,
23-07-15 4:00,9.59,10.59,,
23-07-15 5:00,6.65,10.63,,
23-07-15 6:00,5.45,10.59,,
23-07-15 7:00,6.03,10.53,,
23-07-15 8:00,8.6,10.51,,
23-07-15 9:00,7.61,10.58,,
23-07-15 10:00,8.79,10.56,,
23-07-15 11:00,10.15,10.59,,
23-07-15 12:00,10.66,10.55,,
23-07-15 13:00,10.34,10.51,,
23-07-15 14:00,11.97,10.45,,
23-07-15 15:00,11.05,10.52,,
23-07-15 16:00,11.58,10.59,,
23-07-15 17:00,10.6,10.5,,
23-07-15 18:00,8.65,10.49,,
23-07-15 19:00,5.75,10.52,,
23-07-15 20:00,4.08,10.49,,
23-07-15 21:00,4.23,10.48,,
23-07-15 22:00,2.48,10.43,,
23-07-15 23:00,2.54,10.41,,
24-07-15 0:00,1.96,10.41,,
24-07-15 1:00,2.77,10.43,,
24-07-15 2:00,2.14,10.43,,
24-07-15 3:00,2.34,10.44,,
24-07-15 4:00,1.78,10.43,,
24-07-15 5:00,1.64,10.41,,
24-07-15 6:00,1.62,10.35,,
24-07-15 7:00,1.19,10.38,,
24-07-15 8:00,1.59,10.46,,
24-07-15 9:00,3.76,10.53,,
24-07-15 10:00,3.4,10.58,,
24-07-15 11:00,2.26,10.58,,
24-07-15 12:00,2.47,10.6,,
24-07-15 13:00,2.83,10.47,,
24-07-15 14:00,2.4,10.37,,
24-07-15 15:00,2.79,10.4,,
24-07-15 16:00,2.98,10.42,,
24-07-15 17:00,2.33,10.42,,
24-07-15 18:00,0.97,10.41,,
24-07-15 19:00,0.54,10.45,,
24-07-15 20:00,0.11,10.45,,
24-07-15 21:00,0.08,10.3,,
24-07-15 22:00,0.56,10.48,,
24-07-15 23:00,1.1,10.53,,
25-07-15 0:00,1.89,10.52,,
25-07-15 1:00,1.97,10.51,,
25-07-15 2:00,2.37,10.51,,
25-07-15 3:00,3.16,10.53,,
25-07-15 4:00,3.79,10.54,,
25-07-15 5:00,5.51,10.6,,
25-07-15 6:00,7.9,10.55,,
25-07-15 7:00,5.42,10.48,,
25-07-15 8:00,10.55,10.55,,
25-07-15 9:00,11.36,10.55,,
25-07-15 10:00,11.22,10.58,,
25-07-15 11:00,8.73,10.62,,
25-07-15 12:00,11.4,10.44,,
25-07-15 13:00,11.56,10.41,,
25-07-15 14:00,12.21,10.44,,
25-07-15 15:00,12.42,10.46,,
25-07-15 16:00,12.04,10.52,,
25-07-15 17:00,10.57,10.56,,
25-07-15 18:00,9.23,10.58,,
25-07-15 19:00,8.67,10.48,,
25-07-15 20:00,9.13,10.46,,
25-07-15 21:00,11.49,10.41,,
25-07-15 22:00,12.33,10.46,,
25-07-15 23:00,9.3,10.54,,
26-07-15 0:00,5.81,10.57,,
26-07-15 1:00,11.75,10.41,,
26-07-15 2:00,11.87,10.57,,
26-07-15 3:00,11.19,10.56,,
26-07-15 4:00,9.4,10.67,,
26-07-15 5:00,8.24,10.63,,
26-07-15 6:00,10.14,10.56,,
26-07-15 7:00,12.16,10.48,,
26-07-15 8:00,12.61,10.54,,
26-07-15 9:00,12.74,10.45,,
26-07-15 10:00,12.78,10.5,,
26-07-15 11:00,13.18,10.41,,
26-07-15 12:00,14.05,10.6,,
26-07-15 13:00,13.58,10.56,,
26-07-15 14:00,12.89,10.49,,
26-07-15 15:00,12.69,10.52,,
26-07-15 16:00,12.6,10.57,,
26-07-15 17:00,12.36,10.55,,
26-07-15 18:00,12.36,10.47,,
26-07-15 19:00,11.42,10.56,,
26-07-15 20:00,7.86,10.46,,
26-07-15 21:00,4.82,10.51,,
26-07-15 22:00,5.21,10.54,,
26-07-15 23:00,2.98,10.54,,
27-07-15 0:00,0.9,10.57,,
27-07-15 1:00,1.9,10.55,,
27-07-15 2:00,1.48,10.56,,
27-07-15 3:00,0.92,10.55,,
27-07-15 4:00,0.11,10.52,,
27-07-15 5:00,0.26,10.49,,
27-07-15 6:00,0.58,10.51,,
27-07-15 7:00,0.75,10.5,,
27-07-15 8:00,1.08,10.54,,
27-07-15 9:00,1.85,10.46,,
27-07-15 10:00,1.67,10.52,,
27-07-15 11:00,1.32,10.51,,
27-07-15 12:00,2.2,10.54,,
27-07-15 13:00,3.95,10.53,,
27-07-15 14:00,3.7,10.52,,
27-07-15 15:00,3.59,10.4,,
27-07-15 16:00,4.17,10.45,,
27-07-15 17:00,3.52,10.43,,
27-07-15 18:00,3.54,10.44,,
27-07-15 19:00,4.59,10.4,,
27-07-15 20:00,4.3,10.45,,
27-07-15 21:00,4.65,10.46,,
27-07-15 22:00,4.46,10.45,,
27-07-15 23:00,4.11,10.49,,
28-07-15 0:00,3.9,10.51,,
28-07-15 1:00,2.5,10.51,,
28-07-15 2:00,2.43,10.52,,
28-07-15 3:00,2.5,10.51,,
28-07-15 4:00,2.11,10.48,,
28-07-15 5:00,2.91,10.49,,
28-07-15 6:00,2.8,10.42,,
28-07-15 7:00,2.72,10.47,,
28-07-15 8:00,2.97,10.62,,
28-07-15 9:00,2.16,10.49,,
28-07-15 10:00,0.91,10.37,,
28-07-15 11:00,1.3,10.41,,
28-07-15 12:00,0.74,10.43,,
28-07-15 13:00,0.66,10.41,,
28-07-15 14:00,1.69,10.46,,
28-07-15 15:00,2.9,10.52,,
28-07-15 16:00,2.54,10.46,,
28-07-15 17:00,1.31,10.41,,
28-07-15 18:00,0.69,10.39,,
28-07-15 19:00,0.88,10.44,,
28-07-15 20:00,0.88,10.48,,
28-07-15 21:00,1.43,10.51,,
28-07-15 22:00,1.42,10.48,,
28-07-15 23:00,1.62,10.42,,
29-07-15 0:00,2.46,10.4,,
29-07-15 1:00,3.29,10.42,,
29-07-15 2:00,2.53,10.44,,
29-07-15 3:00,1.23,10.42,,
29-07-15 4:00,1.6,10.4,,
29-07-15 5:00,2.85,10.38,,
29-07-15 6:00,4.48,10.39,,
29-07-15 7:00,5.59,10.41,,
29-07-15 8:00,6.6,10.41,,
29-07-15 9:00,7.89,10.57,,
29-07-15 10:00,9.73,10.53,,
29-07-15 11:00,10.69,10.45,,
29-07-15 12:00,9.74,10.52,,
29-07-15 13:00,10.36,10.54,,
29-07-15 14:00,9.71,10.53,,
29-07-15 15:00,8.86,10.58,,
29-07-15 16:00,8.71,10.51,,
29-07-15 17:00,5.97,10.51,,
29-07-15 18:00,3.16,10.52,,
29-07-15 19:00,2.23,10.46,,
29-07-15 20:00,0.52,10.35,,
29-07-15 21:00,0.73,10.33,,
29-07-15 22:00,0.08,10.36,,
29-07-15 23:00,-0.13,10.46,,
30-07-15 0:00,-0.14,10.49,,
30-07-15 1:00,-0.13,10.45,,
30-07-15 2:00,-0.13,10.44,,
30-07-15 3:00,-0.13,10.45,,
30-07-15 4:00,-0.13,10.6,,
30-07-15 5:00,-0.13,10.6,,
30-07-15 6:00,-0.13,10.58,,
30-07-15 7:00,-0.13,10.41,,
30-07-15 8:00,-0.13,10.53,,
30-07-15 9:00,0.08,10.56,,
30-07-15 10:00,0.54,10.5,,
30-07-15 11:00,0.53,10.49,,
30-07-15 12:00,0.88,10.54,,
30-07-15 13:00,1.64,10.53,,
30-07-15 14:00,2.52,10.55,,
30-07-15 15:00,1.51,10.59,,
30-07-15 16:00,4.28,10.54,,
30-07-15 17:00,10.25,10.49,,
30-07-15 18:00,10.13,10.5,,
30-07-15 19:00,12.1,10.46,,
30-07-15 20:00,11.26,10.48,,
30-07-15 21:00,11.86,10.45,,
30-07-15 22:00,12.35,10.42,,
30-07-15 23:00,12.03,10.46,,
31-07-15 0:00,11.97,10.47,,
31-07-15 1:00,12.15,10.49,,
31-07-15 2:00,12.06,10.52,,
31-07-15 3:00,11.5,10.53,,
31-07-15 4:00,11.71,10.51,,
31-07-15 5:00,11.91,10.52,,
31-07-15 6:00,11.78,10.47,,
31-07-15 7:00,11.39,10.46,,
31-07-15 8:00,11.22,10.56,,
31-07-15 9:00,12.34,10.51,,
31-07-15 10:00,12.53,10.46,,
31-07-15 11:00,12.48,10.55,,
31-07-15 12:00,12.58,10.49,,
31-07-15 13:00,12.49,10.43,,
31-07-15 14:00,12.53,10.44,,
31-07-15 15:00,12.15,10.49,,
31-07-15 16:00,12.05,10.51,,
31-07-15 17:00,12.24,10.56,,
31-07-15 18:00,11.53,10.61,,
31-07-15 19:00,10.84,10.48,,
31-07-15 20:00,7.23,10.45,,
31-07-15 21:00,6.9,10.39,,
31-07-15 22:00,6.82,10.41,,
31-07-15 23:00,6.04,10.39,,
01-08-15 0:00,4.68,10.38,,
01-08-15 1:00,3.75,10.38,,
01-08-15 2:00,1.88,10.38,,
01-08-15 3:00,3.23,10.39,,
01-08-15 4:00,3.41,10.38,,
01-08-15 5:00,1.72,10.35,,
01-08-15 6:00,0.96,10.48,,
01-08-15 7:00,0.87,10.54,,
01-08-15 8:00,0.24,10.52,,
01-08-15 9:00,2.13,10.56,,
01-08-15 10:00,2.62,10.57,,
01-08-15 11:00,1.96,10.57,,
01-08-15 12:00,1.61,10.59,,
01-08-15 13:00,1.3,10.59,,
01-08-15 14:00,1.72,10.6,,
01-08-15 15:00,1.66,10.58,,
01-08-15 16:00,1.41,10.57,,
01-08-15 17:00,1.5,10.55,,
01-08-15 18:00,1.42,10.56,,
01-08-15 19:00,1.23,10.6,,
01-08-15 20:00,0.72,10.6,,
01-08-15 21:00,0.53,10.6,,
01-08-15 22:00,1.71,10.63,,
01-08-15 23:00,1.98,10.63,,
02-08-15 0:00,1.87,10.62,,
02-08-15 1:00,3.25,10.57,,
02-08-15 2:00,4.3,10.48,,
02-08-15 3:00,4.14,10.48,,
02-08-15 4:00,2.85,10.46,,
02-08-15 5:00,1.44,10.45,,
02-08-15 6:00,1.56,10.45,,
02-08-15 7:00,1.21,10.41,,
02-08-15 8:00,1.51,10.37,,
02-08-15 9:00,1.07,10.52,,
02-08-15 10:00,0.08,10.51,,
02-08-15 11:00,1.29,10.5,,
02-08-15 12:00,4.86,10.58,,
02-08-15 13:00,4.66,10.61,,
02-08-15 14:00,3.69,10.59,,
02-08-15 15:00,2.96,10.57,,
02-08-15 16:00,1.54,10.54,,
02-08-15 17:00,0.97,10.49,,
02-08-15 18:00,1.27,10.51,,
02-08-15 19:00,1.15,10.53,,
02-08-15 20:00,0.61,10.56,,
02-08-15 21:00,0.51,10.57,,
02-08-15 22:00,0.27,10.55,,
02-08-15 23:00,-0.07,10.56,,
03-08-15 0:00,-0.14,10.56,,
03-08-15 1:00,-0.13,10.57,,
03-08-15 2:00,-0.13,10.58,,
03-08-15 3:00,-0.14,10.57,,
03-08-15 4:00,0.11,10.54,,
03-08-15 5:00,0.96,10.5,,
03-08-15 6:00,1.04,10.58,,
03-08-15 7:00,1.03,10.51,,
03-08-15 8:00,1.08,10.47,,
03-08-15 9:00,1.2,10.51,,
03-08-15 10:00,2.01,10.52,,
03-08-15 11:00,3.12,10.56,,
03-08-15 12:00,4.47,10.51,,
03-08-15 13:00,4.47,10.52,,
03-08-15 14:00,5.17,10.58,,
03-08-15 15:00,6.12,10.55,,
03-08-15 16:00,7.04,10.48,,
03-08-15 17:00,9.79,10.46,,
03-08-15 18:00,11.17,10.5,,
03-08-15 19:00,10.26,10.51,,
03-08-15 20:00,6.65,10.57,,
03-08-15 21:00,7.71,10.55,,
03-08-15 22:00,10.19,10.5,,
03-08-15 23:00,11.36,10.52,,
04-08-15 0:00,11.93,10.49,,
04-08-15 1:00,11.22,10.49,,
04-08-15 2:00,11.35,10.54,,
04-08-15 3:00,2.93,10.54,,
04-08-15 4:00,5.08,10.54,,
04-08-15 5:00,4.54,10.52,,
04-08-15 6:00,5.69,10.51,,
04-08-15 7:00,2.27,10.53,,
04-08-15 8:00,1.99,10.52,,
04-08-15 9:00,2,10.53,,
04-08-15 10:00,-0.06,10.45,,
04-08-15 11:00,-0.16,10.46,,
04-08-15 12:00,0.06,10.51,,
04-08-15 13:00,1.19,10.52,,
04-08-15 14:00,1.59,10.57,,
04-08-15 15:00,-0.11,10.63,,
04-08-15 16:00,0.18,10.46,,
04-08-15 17:00,-0.16,10.37,,
04-08-15 18:00,0.16,10.41,,
04-08-15 19:00,0.07,10.46,,
04-08-15 20:00,0.15,10.44,,
04-08-15 21:00,0.58,10.5,,
04-08-15 22:00,0.57,10.59,,
04-08-15 23:00,3.73,10.61,,
05-08-15 0:00,2.94,10.5,,
05-08-15 1:00,3.3,10.52,,
05-08-15 2:00,2.05,10.53,,
05-08-15 3:00,2.34,10.54,,
05-08-15 4:00,1.12,10.52,,
05-08-15 5:00,1.5,10.5,,
05-08-15 6:00,1.84,10.39,,
05-08-15 7:00,1.65,10.5,,
05-08-15 8:00,1.26,10.49,,
05-08-15 9:00,1.97,10.52,,
05-08-15 10:00,2.02,10.48,,
05-08-15 11:00,3.87,10.57,,
05-08-15 12:00,3.42,10.62,,
05-08-15 13:00,3.11,10.6,,
05-08-15 14:00,3.23,10.64,,
05-08-15 15:00,2.95,10.48,,
05-08-15 16:00,1.49,10.48,,
05-08-15 17:00,0.89,10.51,,
05-08-15 18:00,1.17,10.5,,
05-08-15 19:00,0.55,10.49,,
05-08-15 20:00,-0.14,10.54,,
05-08-15 21:00,0.06,10.58,,
05-08-15 22:00,-0.13,10.55,,
05-08-15 23:00,0.15,10.54,,
06-08-15 0:00,-0.02,10.54,,
06-08-15 1:00,0.38,10.58,,
06-08-15 2:00,0.63,10.59,,
06-08-15 3:00,-0.07,10.58,,
06-08-15 4:00,-0.04,10.57,,
06-08-15 5:00,0.22,10.53,,
06-08-15 6:00,1.21,10.53,,
06-08-15 7:00,1.26,10.52,,
06-08-15 8:00,1.45,10.55,,
06-08-15 9:00,1.29,10.53,,
06-08-15 10:00,1.15,10.47,,
06-08-15 11:00,1.63,10.49,,
06-08-15 12:00,1.75,10.54,,
06-08-15 13:00,2.21,10.49,,
06-08-15 14:00,3.14,10.57,,
06-08-15 15:00,4.05,10.62,,
06-08-15 16:00,2.69,10.62,,
06-08-15 17:00,3.55,10.58,,
06-08-15 18:00,3.33,10.45,,
06-08-15 19:00,3.17,10.48,,
06-08-15 20:00,2.77,10.5,,
06-08-15 21:00,2.07,10.51,,
06-08-15 22:00,0.06,10.5,,
06-08-15 23:00,0.2,10.51,,
07-08-15 0:00,0.46,10.54,,
07-08-15 1:00,0.13,10.54,,
07-08-15 2:00,0.6,10.5,,
07-08-15 3:00,1.08,10.38,,
07-08-15 4:00,0.88,10.37,,
07-08-15 5:00,0.96,10.35,,
07-08-15 6:00,0.45,10.48,,
07-08-15 7:00,0.38,10.51,,
07-08-15 8:00,0.62,10.51,,
07-08-15 9:00,0.59,10.55,,
07-08-15 10:00,0.76,10.53,,
07-08-15 11:00,1.71,10.57,,
07-08-15 12:00,2.02,10.63,,
07-08-15 13:00,2.95,10.65,,
07-08-15 14:00,1.9,10.55,,
07-08-15 15:00,1.05,10.51,,
07-08-15 16:00,1,10.49,,
07-08-15 17:00,0.43,10.48,,
07-08-15 18:00,0.88,10.52,,
07-08-15 19:00,1.1,10.55,,
07-08-15 20:00,0.15,10.56,,
07-08-15 21:00,0.04,10.59,,
07-08-15 22:00,0.12,10.54,,
07-08-15 23:00,0.15,10.46,,
08-08-15 0:00,0.73,10.5,,
08-08-15 1:00,0.77,10.51,,
08-08-15 2:00,0.32,10.53,,
08-08-15 3:00,0.31,10.54,,
08-08-15 4:00,1.45,10.54,,
08-08-15 5:00,1.66,10.51,,
08-08-15 6:00,0.75,10.48,,
08-08-15 7:00,1.05,10.5,,
08-08-15 8:00,1.12,10.62,,
08-08-15 9:00,2.12,10.59,,
08-08-15 10:00,1.91,10.58,,
08-08-15 11:00,1.92,10.6,,
08-08-15 12:00,4.02,10.62,,
08-08-15 13:00,3.81,10.62,,
08-08-15 14:00,4.9,10.5,,
08-08-15 15:00,4.53,10.47,,
